DF_INDEX	corpus	lang_prof	xml_file	sent_num	src	tgt	corrected	text_type	line_start	line_end	strat_key
4579	Kolipsi_1_L1	L1	M0227_2.xml	14	Hey Boris, als meine Freundin Maria letzte Woche einkaufen war, ist ihr etwas blödes passiert.	Hey Boris, als meine Freundin Maria letzte Woche einkaufen war, ist ihr etwas Blödes passiert.	True	opinion	79849	79867	Kolipsi_1_L1_opinion_True
742	Kolipsi_1_L1	L1	M0041_1.xml	11	Dies wurde ihr im Rewe dann zum Verhängnis - die Kasse funktionierte nicht und sie beschloss nur eine Gemüsepfanne für uns zu kochen und die restlichen Artikel nicht zu kaufen, wodurch sie hätte Zeit und Geld sparen können.	Dies wurde ihr im Rewe dann zum Verhängnis - die Kasse funktionierte nicht und sie beschloss nur eine Gemüsepfanne für uns zu kochen und die restlichen Artikel nicht zu kaufen, wodurch sie hätte Zeit und Geld sparen können.	False	picture story	12758	12798	Kolipsi_1_L1_picture story_False
18140	LEONIDE	L2	DE_pic_3_57Y26A12_113.xml	6	Also er geht oben den zug sein Tochter gibt in das Hand, aber er musst gehen und läuft oben den Zug.	Also er geht oben den Zug sein Tochter gibt in das Hand, aber er musst gehen und läuft oben den Zug.	True	picture story	70969	70992	LEONIDE_picture story_True
5593	Kolipsi_1_L2	L2	4468_2.xml	5	Wo gehst du im Urlaub?	Wo gehst du im Urlaub?	False	opinion	12758	12764	Kolipsi_1_L2_opinion_False
5082	Kolipsi_1_L2	L2	3561_1.xml	13	Die Kassirerin rief der Polizai aber zum Glück Maria hatte der Kassenzettel.	Die Kassirerin rief der Polizei aber zum Glück Maria hatte der Kassenzettel.	True	picture story	5490	5503	Kolipsi_1_L2_picture story_True
9235	Kolipsi_2	L2	I04_MAH24KEV_2.xml	13	Wenn ich dich etwas raten konnte, dann Rat ich dich das du must Leute in die Wirklichkeit kennen und mit ihnen Sprechen, damit können sie verstehen was für eine Person bist.	Wenn ich dich etwas raten konnte, dann rate ich dich dass du musst Leute in die Wirklichkeit kennen und mit ihnen sprechen, damit können sie verstehen was für eine Person bist.	True	opinion	8345	8379	Kolipsi_2_opinion_True
7728	Kolipsi_1_L2	L2	6321_2.xml	1	Serena, das ist was ihre Freundin Maria hat passiert Gestern.	Serena, das ist was ihre Freundin Maria hat passiert gestern.	True	opinion	46317	46329	Kolipsi_1_L2_opinion_True
767	Kolipsi_1_L1	L1	M0042_1.xml	2	Ich muss dir aber unbedingt erzählen, was meiner Freundin Maria letzte Woche passiert ist.	Ich muss dir aber unbedingt erzählen, was meiner Freundin Maria letzte Woche passiert ist.	False	picture story	13241	13257	Kolipsi_1_L1_picture story_False
5118	Kolipsi_1_L2	L2	3565_2.xml	5	Es war viele Promenade mit viele Verkaufsständen.	Es war viele Promenade mit viele Verkaufsständen.	False	opinion	5960	5968	Kolipsi_1_L2_opinion_False
9612	Kolipsi_2	L2	I08_COJ21CAT_1.xml	4	Im Supermarkt hat Maria alles für ein Woche gekauft.	Im Supermarkt hat Maria alles für ein Woche gekauft.	False	picture story	14514	14524	Kolipsi_2_picture story_False
10545	Kolipsi_2	L2	I13_CEN04ELE_1.xml	2	Maria, unsere beste freundin ist im Supermarkt gegangen und hat, wie immer, Obst un Gemüse gekauft.	Maria, unsere beste Freundin ist im Supermarkt gegangen und hat, wie immer, Obst un Gemüse gekauft.	True	picture story	30113	30133	Kolipsi_2_picture story_True
4134	Kolipsi_1_L1	L1	M0198_2.xml	3	Jedoch sind am Meer Sandstrände, Palmen und das klare Türkis farbende Wasser, welches mich sehr beeindruckt.	Jedoch sind am Meer Sandstrände, Palmen und das klare türkisfarbene Wasser, welches mich sehr beeindruckt.	True	opinion	72152	72170	Kolipsi_1_L1_opinion_True
11360	Kolipsi_2	L2	I20_FOG06NIC_1.xml	1	Du kennst doch meine Freundin Maria, die blonde, du glaubst nicht was ihr gestern passiert ist!	Du kennst doch meine Freundin Maria, die Blonde, du glaubst nicht was ihr gestern passiert ist!	True	picture story	42123	42142	Kolipsi_2_picture story_True
4473	Kolipsi_1_L1	L1	M0219_2.xml	4	In den Bergen könnten wir wandern gehn oder auf den Gipfel fahren und eine Runde Ski oder Snowboard fahren, letztes Jahr habe ich mit meinen Eltern in den Alpen Urlaub gemacht und eigentlich fand ich das nicht so toll, immer muss man sich dick anziehen und so.	In den Bergen könnten wir wandern gehen oder auf den Gipfel fahren und eine Runde Ski oder Snowboard fahren, letztes Jahr habe ich mit meinen Eltern in den Alpen Urlaub gemacht und eigentlich fand ich das nicht so toll, immer muss man sich dick anziehen und so.	True	opinion	78103	78153	Kolipsi_1_L1_opinion_True
5661	Kolipsi_1_L2	L2	4608_2.xml	2	In Maldive ist ein wünderschone Sonne mit ein ganz blaue Meer.	In Malediven ist ein wunderschöne Sonne mit ein ganz blaue Meer.	True	opinion	13829	13841	Kolipsi_1_L2_opinion_True
18147	LEONIDE	L2	DE_pic_3_57Y26A13_113.xml	4	Die Frau will nicht dass er weg fährt, so hält sie seinen Hand, aber der Zug start, deshalb müssen sie die Hände lassen.	Die Frau will nicht dass er wegfährt, so hält sie seinen Hand, aber der Zug start, deshalb müssen sie die Hände lassen.	True	picture story	71066	71092	LEONIDE_picture story_True
9635	Kolipsi_2	L2	I08_ELA31ANA_1.xml	2	Sie kaufte zuerst in einem Obsthändler im Gemuseladen ein.	Sie kaufte zuerst in einem Obsthändler im Gemüseladen ein.	True	picture story	15077	15087	Kolipsi_2_picture story_True
2752	Kolipsi_1_L1	L1	M0143_2.xml	4	Zum Einen ein Urlaub in den Bergen.	Zum einen ein Urlaub in den Bergen.	True	opinion	48721	48729	Kolipsi_1_L1_opinion_True
2745	Kolipsi_1_L1	L1	M0143_1.xml	8	Maria erklärte ihr daraufhin, dass die Lebensmittel aus einem anderen Geschäft seien.	Maria erklärte ihr daraufhin, dass die Lebensmittel aus einem anderen Geschäft seien.	False	picture story	48594	48608	Kolipsi_1_L1_picture story_False
15259	LEONIDE	L2	DE_op_3_57X32A06_108.xml	14	Es ist umso besser wenn man viele Sprachen sprechen kann, aber bis man eine Sprache kann, dauert das viel zu lange.	Es ist umso besser wenn man viele Sprachen sprechen kann, aber bis man eine Sprache kann, dauert das viel zu lange.	False	opinion	24191	24215	LEONIDE_opinion_False
4488	Kolipsi_1_L1	L1	M0221_2.xml	6	Lieber Anton, ich muss dir etwas unendlich wichtiges erzählen.	Lieber Anton, ich muss dir etwas unendlich Wichtiges erzählen.	True	opinion	78379	78390	Kolipsi_1_L1_opinion_True
8883	Kolipsi_2	L2	D37_MAG13ISI_2.xml	15	Ich wurde dir emphelen das selbe zu mache, echte Bezihungen haben mir sehr viel geholfen.	Ich wurde dir empfehlen dasselbe zu mache, echte Baziehungen haben mir sehr viel geholfen.	True	opinion	1985	2001	Kolipsi_2_opinion_True
8999	Kolipsi_2	L2	I02_CAR09STE_2.xml	5	Und für das machen, du musst probieren mit andere personen vieler zu sprechen.	Und für das machen, du musst probieren mit andere Personen vieler zu sprechen.	True	opinion	4156	4171	Kolipsi_2_opinion_True
15938	LEONIDE	L2	DE_pic_1_57X32A09_3.xml	8	Eines Tages sah sein Vater und sein Sohn dass in sein Wohnung Feuer kam sie wussten nicht wieso und en Wasser auf das Feuer aber es nicht.	Eines Tages sah sein Vater und sein Sohn dass in sein Wohnung Feuer kam sie wussten nicht wieso und en Wasser auf das Feuer aber es nicht.	False	picture story	36042	36070	LEONIDE_picture story_False
5127	Kolipsi_1_L2	L2	3811_1.xml	1	Hallo Vale, ich muss dir etwas her komisches erzehlen, letze woche ist meine Freundin Maria einkaufen gewesen.	Hallo Vale, ich muss dir etwas sehr Komisches erzählen, letzte Woche ist meine Freundin Maria einkaufen gewesen.	True	picture story	6064	6084	Kolipsi_1_L2_picture story_True
12353	Kolipsi_2	L2	I29_MAR01FAB_1.xml	2	Meine Freundin Maria war der Obsthändler um die Einkäufe zu erledigen gewesen.	Meine Freundin Maria war der Obsthändler um die Einkäufe zu erledigen gewesen.	False	picture story	58955	58968	Kolipsi_2_picture story_False
15177	LEONIDE	L2	DE_op_3_57X31A10_111.xml	22	Um Sprachen zu lernen muass man sich anstrengen, denn es ist sehr schwer eine neue Sprache zu lernen.	Um Sprachen zu lernen muass man sich anstrengen, denn es ist sehr schwer eine neue Sprache zu lernen.	False	opinion	22501	22521	LEONIDE_opinion_False
6283	Kolipsi_1_L2	L2	5030_1.xml	3	Maria wollte nicht stehlen, sie hat nur den Brot in die Tasche vergessen.	Maria wollte nicht stehlen, sie hat nur den Brot in die Tasche vergessen.	False	picture story	23682	23697	Kolipsi_1_L2_picture story_False
11057	Kolipsi_2	L2	I18_MOS07LAR_1.xml	5	An der Kasse hat sie alles bezahlt und ist gegangen.	An der Kasse hat sie alles bezahlt und ist gegangen.	False	picture story	37907	37918	Kolipsi_2_picture story_False
10515	Kolipsi_2	L2	I11_WAL01JER_2.xml	4	Das wichtigste jedoch ist, dass man nie reale und wirkliche Freundschaften wegen der virtuellen Personen abbricht.	Das Wichtigste jedoch ist, dass man nie reale und wirkliche Freundschaften wegen der virtuellen Personen abbricht.	True	opinion	29554	29572	Kolipsi_2_opinion_True
7192	Kolipsi_1_L2	L2	5708_2.xml	4	Dein Problem ist ein Sehr wircktig situazion.	Dein Problem ist ein sehr wircktig Situation.	True	opinion	37984	37992	Kolipsi_1_L2_opinion_True
17316	LEONIDE	L2	DE_pic_2_57Y27A12_61.xml	4	Auf ein mal sie hören Gälächter.	Auf einmal sie hören Gelächter.	True	picture story	57732	57738	LEONIDE_picture story_True
5218	Kolipsi_1_L2	L2	4339_1.xml	2	Mir geht es sehr gut und warte auf deine nexte Antwort.	Mir geht es sehr gut und warte auf deine nächste Antwort.	True	picture story	7276	7288	Kolipsi_1_L2_picture story_True
7369	Kolipsi_1_L2	L2	5856_2.xml	9	Der Nacht in Havaii ist sehr romantik und du kannst viel spaß haben.	Der Nacht in Hawaii ist sehr romantisch und du kannst viel Spaß haben.	True	opinion	40379	40393	Kolipsi_1_L2_opinion_True
4814	Kolipsi_1_L2	L2	3543_1.xml	6	Es war nicht die Warheit weil sie die Obst in ein anderen Geschäft gekauf hat.	Es war nicht die Wahrheit weil sie die Obst in ein anderen Geschäft gekauf hat.	True	picture story	1790	1806	Kolipsi_1_L2_picture story_True
3211	Kolipsi_1_L1	L1	M0163_1.xml	13	Meld dich bald! xxx Rita	Meld dich bald! xxx Rita	False	picture story	56461	56467	Kolipsi_1_L1_picture story_False
10062	Kolipsi_2	L2	I10_FER13NOE_2.xml	2	Letztes Jahr auch ich wollte neue Freunde kennenlernen und ich habe viele Leute in Facebook gesucht, ich denke dass du auch viele neuen freunde oder freundin kennenlernen willst.	Letztes Jahr auch ich wollte neue Freunde kennenlernen und ich habe viele Leute in Facebook gesucht, ich denke dass du auch viele neuen Freunde oder Freundin kennenlernen willst.	True	opinion	21960	21990	Kolipsi_2_opinion_True
17576	LEONIDE	L2	DE_pic_3_57X31A22_107.xml	4	Der Vater umart seine Tochter und sie waeind.	Der Vater umarmt seine Tochter und sie weint.	True	picture story	61838	61847	LEONIDE_picture story_True
14111	LEONIDE	L2	DE_op_1_57X32A17_6.xml	2	Deutsch, Italienisch, Englisch sollte man man könnte aber auch Latein oder Griechisch lernen, weil viele Wörter stammen aus dem Latein oder den Griechischen.	Deutsch, Italienisch, Englisch sollte man man könnte aber auch Latein oder Griechisch lernen, weil viele Wörter stammen aus dem Latein oder den Griechischen.	False	opinion	4071	4098	LEONIDE_opinion_False
2499	Kolipsi_1_L1	L1	M0131_2.xml	9	Beides ist sehr gesund und man erholt sich sicher.	Beides ist sehr gesund und man erholt sich sicher.	False	opinion	44531	44541	Kolipsi_1_L1_opinion_False
6864	Kolipsi_1_L2	L2	5370_2.xml	4	Das Meer ist schön weil wir können schwimmen, Sonne nehmen, spielen mit Ball und neue Freunde kennenlernen.	Das Meer ist schön weil wir können schwimmen, Sonne nehmen, spielen mit Ball und neue Freunde kennenlernen.	False	opinion	32584	32604	Kolipsi_1_L2_opinion_False
8179	Kolipsi_1_L2	L2	6415_1.xml	10	Zuerst kaufte sie in einem Gemüse und Obstladen und eine Stunde später war sie im Supermarkt.	Zuerst kaufte sie in einem Gemüse- und Obstladen und eine Stunde später war sie im Supermarkt.	True	picture story	53348	53365	Kolipsi_1_L2_picture story_True
6529	Kolipsi_1_L2	L2	5285_1.xml	7	Dort gab es ein Problem weil die Frau die im Supermarkt arbeitet dachte, dass Maria Gemüse gestolen hatte.	Dort gab es ein Problem weil die Frau die im Supermarkt arbeitet dachte, dass Maria Gemüse gestohlen hatte.	True	picture story	27335	27355	Kolipsi_1_L2_picture story_True
4547	Kolipsi_1_L1	L1	M0226_2.xml	10	Also meine Entscheidung fällt auf den Urlaub am Meer.	Also meine Entscheidung fällt auf den Urlaub am Meer.	False	opinion	79340	79350	Kolipsi_1_L1_opinion_False
7534	Kolipsi_1_L2	L2	5887_1.xml	18	Rufe mich, oder Maria an, ok?	Rufe mich, oder Maria an, ok?	False	picture story	43291	43300	Kolipsi_1_L2_picture story_False
18120	LEONIDE	L2	DE_pic_3_57Y25A22_112.xml	7	Anna und Peter küssen sie sich, danach Peter geht in den Zug.	Anna und Peter küssen sie sich, danach Peter geht in den Zug.	False	picture story	70690	70704	LEONIDE_picture story_False
5034	Kolipsi_1_L2	L2	3559_2.xml	4	Am Meer kannst du baden, dich sonnen, auf den Strand Tennis oder Fußball mit viele Leute spielen, Eise essen.	Am Meer kannst du baden, dich sonnen, auf den Strand Tennis oder Fußball mit viele Leute spielen, Eise essen.	False	opinion	4805	4828	Kolipsi_1_L2_opinion_False
13647	Kolipsi_2	L2	I40_SCA15ARI_2.xml	10	Er war sehr symphatisch und süß und wir sind schnell Freunde gewesen.	Er war sehr symphathisch und süß und wir sind schnell Freunde gewesen.	True	opinion	80489	80502	Kolipsi_2_opinion_True
8533	Kolipsi_1_L2	L2	7035_1.xml	2	Sie hat in die linke Hand ein Nest völl Gemüse und Obst; in die rechte Hand sie hat ein Salat.	Sie hat in die linke Hand ein Nest voll Gemüse und Obst; in die rechte Hand sie hat ein Salat.	True	picture story	59812	59834	Kolipsi_1_L2_picture story_True
6990	Kolipsi_1_L2	L2	5535_2.xml	2	Hallo anna, wie geht es dir?	Hallo Anna, wie geht es dir?	True	opinion	34809	34817	Kolipsi_1_L2_opinion_True
12563	Kolipsi_2	L2	I35_GIU04REB_1.xml	4	Sie hat Obst und Gemüse in einem Obst- Gemüseladen eingekauft.	Sie hat Obst und Gemüse in einem Obst- Gemüseladen eingekauft.	False	picture story	62516	62527	Kolipsi_2_picture story_False
7362	Kolipsi_1_L2	L2	5856_2.xml	2	Hallo Claudia, bien ich, Lua, und ich will dir sagen die Möglichkeiten von unsere Urlaub für dieses Sommer.	Hallo Claudia, bin ich, Lua, und ich will dir sagen die Möglichkeiten von unsere Urlaub für dieses Sommer.	True	opinion	40268	40290	Kolipsi_1_L2_opinion_True
822	Kolipsi_1_L1	L1	M0044_1.xml	3	Am frühen Morgen ist das Obst immernoch so schön frisch.	Am frühen Morgen ist das Obst immer noch so schön frisch.	True	picture story	14341	14352	Kolipsi_1_L1_picture story_True
2060	Kolipsi_1_L1	L1	M0101_1.xml	1	Ich hoffe doch sehr dir geht es gut und du genießt die Zeit in Amerika.	Ich hoffe doch sehr dir geht es gut und du genießt die Zeit in Amerika.	False	picture story	36322	36338	Kolipsi_1_L1_picture story_False
2543	Kolipsi_1_L1	L1	M0133_2.xml	2	Ich habe die Qual der Wahl!	Ich habe die Qual der Wahl!	False	opinion	45133	45140	Kolipsi_1_L1_opinion_False
14317	LEONIDE	L2	DE_op_1_57Y25A10_12.xml	3	Ich lernen in Universität und lerne der Deutsch, English, Italienish, Französisch oder Spanish und so weiter.	Ich lernen in Universität und lerne der Deutsch, Englisch, Italienisch, Französisch oder Spanisch und so weiter.	True	opinion	7618	7638	LEONIDE_opinion_True
15389	LEONIDE	L2	DE_op_3_57X33A16_110.xml	4	Meiner Meinung nach sollten die Schüler Deutsch, Englisch und Italienisch lernen.	Meiner Meinung nach sollten die Schüler Deutsch, Englisch und Italienisch lernen.	False	opinion	26963	26976	LEONIDE_opinion_False
8085	Kolipsi_1_L2	L2	6409_2.xml	6	Liebe Erika, Ich bin sehr froh, dass du mir schrieben hast.	Liebe Erika, ich bin sehr froh, dass du mir schrieben hast.	True	opinion	51883	51897	Kolipsi_1_L2_opinion_True
17083	LEONIDE	L2	DE_pic_2_57X34A10_54.xml	2	Sie blickten hinunter und sahen Blut.	Sie blickten hinunter und sahen Blut.	False	picture story	54148	54155	LEONIDE_picture story_False
16150	LEONIDE	L2	DE_pic_1_57X34A02_4.xml	6	Günta und Olaf liefen schnell rauß und holten alles was sie nur konnten.	Günta und Olaf liefen schnell raus und holten alles was sie nur konnten.	True	picture story	39544	39558	LEONIDE_picture story_True
1989	Kolipsi_1_L1	L1	M0098_2.xml	13	Ich wollte dir mit diesem Brief nur einen kleinen Gedankenastoss geben und dich daran erinnern darüber nachzudenken.	Ich wollte dir mit diesem Brief nur einen kleinen Gedankenanstoß geben und dich daran erinnern darüber nachzudenken.	True	opinion	35313	35331	Kolipsi_1_L1_opinion_True
14207	LEONIDE	L2	DE_op_1_57X34A02_7.xml	7	Und wenn man nach Frankreich verreist, kann man die Sprache sprechen.	Und wenn man nach Frankreich verreist, kann man die Sprache sprechen.	False	opinion	5733	5746	LEONIDE_opinion_False
11751	Kolipsi_2	L2	I23_IMP12GEV_1.xml	8	Das Schlimste ist aber, dass wir für heute ohne Alkohol geblieben sind, da sie es uns besorgen sollte.	Das Schlimmste ist aber, dass wir für heute ohne Alkohol geblieben sind, da sie es uns besorgen sollte.	True	picture story	49347	49368	Kolipsi_2_picture story_True
8393	Kolipsi_1_L2	L2	7019_2.xml	1	Die Bergen sind fantastisch, aber sie gefallen mir mehr in Winter mit dem Schnee, wenn du skifahren kann.	Die Bergen sind fantastisch, aber sie gefallen mir mehr in Winter mit dem Schnee, wenn du Ski fahren kann.	True	opinion	57412	57433	Kolipsi_1_L2_opinion_True
7860	Kolipsi_1_L2	L2	6398_2.xml	3	Zum Glück hatte die Obsthändlerin die Quittung aufbewahrt, sodass sie ihre Unschuld bewiresen hat.	Zum Glück hatte die Obsthändlerin die Quittung aufbewahrt, sodass sie ihre Unschuld bewiesen hat.	True	opinion	48365	48381	Kolipsi_1_L2_opinion_True
654	Kolipsi_1_L1	L1	M0037_2.xml	2	Wir könnten einmal in die Berge fahren, oder am Strand Urlaub machen.	Wir könnten einmal in die Berge fahren, oder am Strand Urlaub machen.	False	opinion	10927	10941	Kolipsi_1_L1_opinion_False
8643	Kolipsi_1_L2	L2	7045_1.xml	7	Die arme Maria hat ein Problem an der Kasse einem Supermarkt gehabt.	Die arme Maria hat ein Problem an der Kasse einem Supermarkt gehabt.	False	picture story	61391	61404	Kolipsi_1_L2_picture story_False
8283	Kolipsi_1_L2	L2	7004_1.xml	8	Sie sagt mir dass sie heute einkaufen war: zuerst war sie in einem Obst und Gemüseladen ein, wo sie salat, tomaten, gurken, carotten, kartoffeln und spinazen gekauft hatte.	Sie sagt mir dass sie heute einkaufen war: Zuerst war sie in einem Obst- und Gemüseladen ein, wo sie Salat, Tomaten, Gurken, Karotten, Kartoffeln und Spinazen gekauft hatte.	True	picture story	55336	55371	Kolipsi_1_L2_picture story_True
5700	Kolipsi_1_L2	L2	4612_2.xml	1	Lieber Enoli, wie geht es dir?	Lieber Enoli, wie geht es dir?	False	opinion	14421	14429	Kolipsi_1_L2_opinion_False
16219	LEONIDE	L2	DE_pic_1_57X34A15_4.xml	1	So musste das Mädchen das Diktat wiederholen.	So musste das Mädchen das Diktat wiederholen.	False	picture story	40873	40881	LEONIDE_picture story_False
15214	LEONIDE	L2	DE_op_3_57X31A22_111.xml	3	Italienisch spricht man nicht viel auf der Welt viel aber wir lernen es in der Schule, weil wir in Italien leben und wenn wir in Italien leben dann müssten wir auch Italienisch wissen.	Italienisch spricht man nicht viel auf der Welt viel aber wir lernen es in der Schule, weil wir in Italien leben und wenn wir in Italien leben dann müssten wir auch Italienisch wissen.	False	opinion	23293	23328	LEONIDE_opinion_False
